Series Code,Topic,Indicator Name,iso1_all,iso2_all,iso3_all,iso4_all,iso5_all,iso6_all,iso7_all,iso8_all,iso9_all,iso10_all,iso6_0to25_0to25,N_0to25_0to25,Pearson_iso6_0to25_0to25,range_0to25_0to25,iso6_25to50_25to50,N_25to50_25to50,Pearson_iso6_25to50_25to50,range_25to50_25to50,iso6_50to75_50to75,N_50to75_50to75,Pearson_iso6_50to75_50to75,range_50to75_50to75,iso6_75to100_75to100,N_75to100_75to100,Pearson_iso6_75to100_75to100,range_75to100_75to100,iso6_shapley,N_shapley,Pearson_iso6_shapley,range_shapley
AG.LND.EL5M.RU.K2,Environment: Land use,Rural land area where elevation is below 5 meters (sq. km),,,,,,,,,,,0,0,,-0.908 to -0.066,0,0,,-0.062 to 0.127,0,0,,0.129 to 0.318,0,0,,0.318 to 0.999,0,0,,0.388_0.693
AG.LND.EL5M.RU.ZS,Environment: Land use,Rural land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0,0,,-0.908 to -0.066,0,0,,-0.062 to 0.127,0,0,,0.129 to 0.318,0,0,,0.318 to 0.999,0,0,,0.388_0.693
AG.LND.EL5M.UR.K2,Environment: Land use,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,0,0,,-0.908 to -0.066,0,0,,-0.062 to 0.127,0,0,,0.129 to 0.318,0,0,,0.318 to 0.999,0,0,,0.388_0.693
AG.LND.EL5M.UR.ZS,Environment: Land use,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0,0,,-0.908 to -0.066,0,0,,-0.062 to 0.127,0,0,,0.129 to 0.318,0,0,,0.318 to 0.999,0,0,,0.388_0.693
AG.LND.EL5M.ZS,Environment: Land use,Land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0,0,,-0.908 to -0.066,0,0,,-0.062 to 0.127,0,0,,0.129 to 0.318,0,0,,0.318 to 0.999,0,0,,0.388_0.693
AG.LND.FRST.K2,Environment: Land use,Forest area (sq. km),,,,,,,,,,,0.214148181522161,88,0.0752532788178395,-0.908 to -0.066,0.145883385272029,86,-0.0381417430595993,-0.062 to 0.127,0.214561895663397,87,-0.136093958977021,0.129 to 0.318,0.146297574958572,88,0.00437154473527377,0.318 to 0.999,0.301151127161051,41,0.31639500129004,0.388_0.693
AG.LND.FRST.ZS,Environment: Land use,Forest area (% of land area),0.14437971884929,0.179344839473408,0.40076509892694,0.242002894149643,0.142770622297763,0.170842259007334,0.0844053438751156,0.0699052887021912,0.164298185281209,0.253022518581855,0.227455777137572,88,0.0164767162337303,-0.908 to -0.066,0.126687941262138,86,-0.00693024726013073,-0.062 to 0.127,0.181363512227278,87,-0.143991253433505,0.129 to 0.318,0.183362736744618,88,0.0784537689857319,0.318 to 0.999,0.221618898312116,41,0.161025785603333,0.388_0.693
AG.LND.IRIG.AG.ZS,Environment: Land use,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,0.520914428287931,19,-0.288300817425088,-0.908 to -0.066,0.29109553197702,17,0.0382766719048476,-0.062 to 0.127,0.231326900936477,26,0.0991262835912557,0.129 to 0.318,0.508642876486428,32,0.518701513635075,0.318 to 0.999,0.296033680404572,19,0.145649592757634,0.388_0.693
AG.LND.PRCP.MM,Environment: Land use,Average precipitation in depth (mm per year),0.248630606084743,0.292627867862154,0.546322557983565,0.306359133334262,0.170964788964809,0.138157441337065,0.113811832493701,0.081600592176613,0.18962012926834,0.243862406974428,0.200464587878448,88,0.130906392171324,-0.908 to -0.066,0.122161652358582,86,-0.00350149365681772,-0.062 to 0.127,0.206807740738603,85,-0.111831409746802,0.129 to 0.318,0.164814869256786,84,0.135109905447185,0.318 to 0.999,0.23761956917983,41,-0.0231884661886738,0.388_0.693
AG.LND.TOTL.K2,Environment: Land use,Land area (sq. km),,,,,,,,,,,0.209260091099875,88,0.0875274835821089,-0.908 to -0.066,0.156247733955158,86,-0.0339316866479633,-0.062 to 0.127,0.168859716906936,87,-0.0404271943004001,0.129 to 0.318,0.137911981807439,88,0.00791089154997947,0.318 to 0.999,0.296207861395957,41,0.298958380868985,0.388_0.693
AG.LND.TOTL.RU.K2,Environment: Land use,Rural land area (sq. km),,,,,,,,,,,0,0,,-0.908 to -0.066,0,0,,-0.062 to 0.127,0,0,,0.129 to 0.318,0,0,,0.318 to 0.999,0,0,,0.388_0.693
AG.LND.TOTL.UR.K2,Environment: Land use,Urban land area (sq. km),,,,,,,,,,,0,0,,-0.908 to -0.066,0,0,,-0.062 to 0.127,0,0,,0.129 to 0.318,0,0,,0.318 to 0.999,0,0,,0.388_0.693
AG.LND.TRAC.ZS,Environment: Agricultural production,"Agricultural machinery, tractors per 100 sq. km of arable land",,,,,,,,,,,0,0,,-0.908 to -0.066,0,0,,-0.062 to 0.127,0,0,,0.129 to 0.318,0,0,,0.318 to 0.999,0,0,,0.388_0.693
AG.PRD.CREL.MT,Environment: Agricultural production,Cereal production (metric tons),,,,,,,,,,,0.228431390499012,120,0.134042792981586,-0.908 to -0.066,0.148994187625181,120,-0.00476724592312678,-0.062 to 0.127,0.096991761419465,121,-0.0296851649256909,0.129 to 0.318,0.237161119942761,121,0.20826849215955,0.318 to 0.999,0.34898089639421,61,0.360896301882643,0.388_0.693
AG.PRD.CROP.XD,Environment: Agricultural production,Crop production index (2014-2016 = 100),0.255094674680904,0.141271251255101,0.100842387740219,0.103646812663773,0.138000888279721,0.230382703443335,0.0660764393319365,0.360038697293083,0.0736346871299629,0.0679588404908267,0.152736782539195,125,0.0144215766316059,-0.908 to -0.066,0.155038380540702,124,0.109442088164641,-0.062 to 0.127,0.125387671585698,124,0.00414814023512295,0.129 to 0.318,0.214512904797789,124,0.0344990865486782,0.318 to 0.999,0.303351302986269,63,0.191058135838725,0.388_0.693
AG.PRD.FOOD.XD,Environment: Agricultural production,Food production index (2014-2016 = 100),0.309699980468995,0.0976175214763597,0.109047681027249,0.124689825078561,0.201533783596122,0.247977235010578,0.0782621416017466,0.402799574627857,0.0905251597591907,0.0790641002151178,0.195960508757252,125,0.105291561866246,-0.908 to -0.066,0.136890511149458,124,0.0285391039604638,-0.062 to 0.127,0.155371728447928,124,-0.0434516008065105,0.129 to 0.318,0.199408954402549,124,0.148586144630219,0.318 to 0.999,0.352508697319455,63,0.258643537915987,0.388_0.693
AG.PRD.LVSK.XD,Environment: Agricultural production,Livestock production index (2014-2016 = 100),0.293686504393465,0.0971250994433496,0.126732152351391,0.127957552208611,0.218426480656205,0.199905503769803,0.126117987765505,0.33128800310518,0.11403534232316,0.0864812776167465,0.206500545660593,125,0.0805787781275602,-0.908 to -0.066,0.180401125186156,124,-0.0591001167434165,-0.062 to 0.127,0.191858038984899,124,-0.131066594578164,0.129 to 0.318,0.283827279050177,124,0.245660781625689,0.318 to 0.999,0.4089372829848,63,0.430868185761167,0.388_0.693
AG.SRF.TOTL.K2,Environment: Land use,Surface area (sq. km),,,,,,,,,,,0.210556521679931,88,0.0868515923260344,-0.908 to -0.066,0.15685434408199,86,-0.0358064855368372,-0.062 to 0.127,0.168302068440091,87,-0.0460726264146641,0.129 to 0.318,0.142325195669747,88,0.0185226729982431,0.318 to 0.999,0.298138780400138,41,0.301164556809151,0.388_0.693
AG.YLD.CREL.KG,Environment: Agricultural production,Cereal yield (kg per hectare),0.648379078886755,0.144587931986806,0.176287016158228,0.229235089858505,0.191502263193347,0.118712297950383,0.144798924069665,0.0949813826603636,0.152487722080897,0.0925708840883526,0.304547742904012,120,0.0348379547022882,-0.908 to -0.066,0.176761302564658,118,0.0990760401846287,-0.062 to 0.127,0.0866189784357058,120,-0.0498420098365599,0.129 to 0.318,0.239250516617332,121,-0.0242645639126838,0.318 to 0.999,0.219259487229981,61,-0.125395113384264,0.388_0.693
BG.GSR.NFSV.GD.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",Trade in services (% of GDP),0.252490479442604,0.186311723474101,0.105875873311016,0.129713329190997,0.237656498138462,0.0938364981737567,0.177434758706514,0.1192543458953,0.263649563547899,0.176751259562108,0.232935902304706,111,0.207534959059275,-0.908 to -0.066,0.120548995495788,118,0.0306835416096524,-0.062 to 0.127,0.204044369842807,113,0.0815842810518398,0.129 to 0.318,0.211072485793246,114,-0.177382216527954,0.318 to 0.999,0.312862493073681,57,-0.289287102267622,0.388_0.693
BM.GSR.CMCP.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Communications, computer, etc. (% of service imports, BoP)",0.273593833306019,0.147112293749596,0.129117128963809,0.202906118723942,0.121097766770579,0.18858787681422,0.04625611004462,0.0592446403422426,0.0552772809162775,0.139750522714915,0.161175554073892,112,-0.0320642590668467,-0.908 to -0.066,0.106354212954975,118,-0.00784186796026543,-0.062 to 0.127,0.104892773976951,111,-0.0597190748211922,0.129 to 0.318,0.137807409333628,114,0.0085774815327529,0.318 to 0.999,0.226548742919461,57,0.195819103060455,0.388_0.693
BM.GSR.FCTY.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Primary income payments (BoP, current US$)",,,,,,,,,,,0.241762685572178,112,0.193843534656701,-0.908 to -0.066,0.121250671671088,118,-0.030434903196663,-0.062 to 0.127,0.160124886189188,113,-0.133276513980996,0.129 to 0.318,0.196512809905291,114,0.0235072300335059,0.318 to 0.999,0.286397906612461,57,0.225217817802461,0.388_0.693
BM.GSR.GNFS.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Imports of goods and services (BoP, current US$)",,,,,,,,,,,0.259166091142405,112,0.208135497704211,-0.908 to -0.066,0.135861098917196,118,-0.0520874680176812,-0.062 to 0.127,0.168074281453403,113,-0.120288768825239,0.129 to 0.318,0.244215934322401,114,0.144958777170794,0.318 to 0.999,0.304493483353845,57,0.275235779553548,0.388_0.693
BM.GSR.INSF.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Insurance and financial services (% of service imports, BoP)",0.126173180815202,0.29913638540459,0.0947484363233486,0.14992864009699,0.136080016958606,0.0972480754015685,0.0828546668246675,0.0535069539914489,0.0495658423586745,0.11537908731749,0.249253958499016,112,0.236926613318376,-0.908 to -0.066,0.157554837956761,118,0.00904234647825382,-0.062 to 0.127,0.150671619511292,111,-0.108255375285565,0.129 to 0.318,0.198986091157592,114,-0.0208065984918863,0.318 to 0.999,0.276185257765205,57,-0.102681890946087,0.388_0.693
BM.GSR.MRCH.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Goods imports (BoP, current US$)",,,,,,,,,,,0.254206838058495,112,0.198310755321096,-0.908 to -0.066,0.121485170825935,118,-0.0452363233939438,-0.062 to 0.127,0.160204725278729,113,-0.114874845560312,0.129 to 0.318,0.246249730379877,114,0.157232436249092,0.318 to 0.999,0.309226382650852,57,0.289911768522018,0.388_0.693
BM.GSR.NFSV.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Service imports (BoP, current US$)",,,,,,,,,,,0.270970628120662,112,0.228502215266684,-0.908 to -0.066,0.139472889580666,118,-0.0722175623915763,-0.062 to 0.127,0.178603676800376,113,-0.134390575282771,0.129 to 0.318,0.235779142564222,114,0.0949410752418652,0.318 to 0.999,0.284867794325762,57,0.209682227723528,0.388_0.693
BM.GSR.ROYL.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,0.248257140858007,100,0.215459277869484,-0.908 to -0.066,0.144155082140153,110,-0.119375957032924,-0.062 to 0.127,0.180836965008704,107,-0.146093206005245,0.129 to 0.318,0.22129649122422,105,0.121810131631807,0.318 to 0.999,0.239307730163778,54,0.204102879146433,0.388_0.693
BM.GSR.TOTL.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Imports of goods, services and primary income (BoP, current US$)",,,,,,,,,,,0.256516266334493,112,0.213037775539594,-0.908 to -0.066,0.134784587242769,118,-0.0482383230862508,-0.062 to 0.127,0.169797394109562,113,-0.124444186981302,0.129 to 0.318,0.239580937993614,114,0.12975006298923,0.318 to 0.999,0.303294186635643,57,0.271079640482642,0.388_0.693
BM.GSR.TRAN.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Transport services (% of service imports, BoP)",0.44453707837234,0.118203820265595,0.0936425502644038,0.192538874560978,0.0864401577282275,0.230614626067694,0.0878936348403781,0.054449643762651,0.0495717161651849,0.0974807830110349,0.21900780520001,112,0.203433088541614,-0.908 to -0.066,0.175625048464906,118,-0.119215937991602,-0.062 to 0.127,0.165269349341412,111,0.0670021465171939,0.129 to 0.318,0.104874284913327,114,-0.0157647440457276,0.318 to 0.999,0.155433622778654,57,-0.0511060331033912,0.388_0.693
BM.GSR.TRVL.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Travel services (% of service imports, BoP)",0.298508938828137,0.123942317480371,0.137397958344924,0.137840841146103,0.107913387528783,0.0924182542369914,0.0650005816791403,0.0518570295305689,0.0686912240612777,0.0706887574945204,0.238041657344653,112,-0.256208898386079,-0.908 to -0.066,0.201603638843504,118,0.148236863479231,-0.062 to 0.127,0.164947885319476,111,0.0418127301974459,0.129 to 0.318,0.144005813013449,114,0.0130883377843007,0.318 to 0.999,0.18786615353506,57,-0.137335273428991,0.388_0.693
BM.KLT.DINV.CD.WD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net outflows (BoP, current US$)",,,,,,,,,,,0.185773383008334,112,0.0111679354042325,-0.908 to -0.066,0.129967560839643,116,-0.0577388203690786,-0.062 to 0.127,0.192033017107066,114,-0.176209901324259,0.129 to 0.318,0.173171733392815,120,0.077124277395755,0.318 to 0.999,0.231222218072242,61,0.216797768006835,0.388_0.693
BM.KLT.DINV.WD.GD.ZS,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net outflows (% of GDP)",0.35750557263702,0.0965881520374399,0.183690705509379,0.210226009189917,0.118673911762009,0.088977076917042,0.0694893240967591,0.070274377501516,0.0753271245590666,0.128363889432916,0.161204295914814,111,0.00850402415918552,-0.908 to -0.066,0.155826210634234,115,0.0690349920884048,-0.062 to 0.127,0.110936247772835,113,-0.0204527995455646,0.129 to 0.318,0.127803260844328,119,0.00180348425621199,0.318 to 0.999,0.205455897717,61,0.0777069886233281,0.388_0.693
BM.TRF.PRVT.CD,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Secondary income, other sectors, payments (BoP, current US$)",,,,,,,,,,,0.24172424992683,109,0.185686324943629,-0.908 to -0.066,0.112080196321729,118,-0.0425396048973347,-0.062 to 0.127,0.222449109737423,111,-0.208221733444339,0.129 to 0.318,0.197068691709351,114,0.0506344864083434,0.318 to 0.999,0.195613956249118,57,0.0977222487160806,0.388_0.693
BM.TRF.PWKR.CD.DT,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Personal remittances, paid (current US$)",,,,,,,,,,,0.208002814331432,106,0.153919411521539,-0.908 to -0.066,0.143641857061089,116,0.0275981383343605,-0.062 to 0.127,0.180080201957848,111,-0.18314732484433,0.129 to 0.318,0.145389435088951,114,0.0660217198820643,0.318 to 0.999,0.150790673275909,57,-0.016715472812085,0.388_0.693
BN.CAB.XOKA.CD,Economic Policy & Debt: Balance of payments: Current account: Balances,"Current account balance (BoP, current US$)",,,,,,,,,,,0.201465350598054,112,0.13482404169574,-0.908 to -0.066,0.172135793208734,118,0.00489457168928253,-0.062 to 0.127,0.189592114779996,113,0.0522801773011136,0.129 to 0.318,0.20666127084088,114,0.0897367147481526,0.318 to 0.999,0.217171893772713,57,-0.0929639719981644,0.388_0.693
BN.CAB.XOKA.GD.ZS,Economic Policy & Debt: Balance of payments: Current account: Balances,Current account balance (% of GDP),0.240107900266494,0.150101071836856,0.114274750437069,0.188538095694939,0.345845629813235,0.242594589538084,0.112443090902,0.10440888372586,0.0944813162569444,0.0873821329562573,0.145982843817635,111,0.106046210671294,-0.908 to -0.066,0.242037604005345,118,-0.10717483454877,-0.062 to 0.127,0.159584992830905,113,-0.124535446506224,0.129 to 0.318,0.161242486053573,114,0.0566389806487316,0.318 to 0.999,0.248401682314422,57,0.0791807682904611,0.388_0.693
BN.FIN.TOTL.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Net financial account (BoP, current US$)",,,,,,,,,,,0.196336949142011,112,0.133117087700537,-0.908 to -0.066,0.163659133492098,118,0.00199388570145093,-0.062 to 0.127,0.221361352141264,113,0.0611607637935162,0.129 to 0.318,0.189376719235567,114,0.110131918239977,0.318 to 0.999,0.201777444396599,57,-0.0529379303153373,0.388_0.693
BN.GSR.FCTY.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Net primary income (BoP, current US$)",,,,,,,,,,,0.22294530215198,112,-0.0224196134758303,-0.908 to -0.066,0.150374390873487,118,-0.0116844771006357,-0.062 to 0.127,0.238067902803599,113,-0.187037459208688,0.129 to 0.318,0.148567431181103,114,-0.0120316527960523,0.318 to 0.999,0.308672957076264,57,-0.256928704916947,0.388_0.693
BN.GSR.GNFS.CD,Economic Policy & Debt: Balance of payments: Current account: Balances,"Net trade in goods and services (BoP, current US$)",,,,,,,,,,,0.193029260607844,112,0.158086947951073,-0.908 to -0.066,0.161820274993195,118,0.00454117147733623,-0.062 to 0.127,0.190925302877658,113,0.120531894017339,0.129 to 0.318,0.294954620140294,114,-0.105393400065862,0.318 to 0.999,0.25301474762025,57,-0.206717177843264,0.388_0.693
BN.GSR.MRCH.CD,Economic Policy & Debt: Balance of payments: Current account: Balances,"Net trade in goods (BoP, current US$)",,,,,,,,,,,0.203049501293999,112,0.144097049050411,-0.908 to -0.066,0.141000656161199,118,0.0149785513402413,-0.062 to 0.127,0.166754104315726,113,0.124428609662368,0.129 to 0.318,0.356012065539203,114,-0.174194466281909,0.318 to 0.999,0.420592421149703,57,-0.415039324145025,0.388_0.693
BN.KAC.EOMS.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Net errors and omissions (BoP, current US$)",,,,,,,,,,,0.242844726176142,112,0.0685797891621058,-0.908 to -0.066,0.129738394241361,118,-0.0140855442348419,-0.062 to 0.127,0.123360805932807,113,0.0126229617213091,0.129 to 0.318,0.178012773047047,114,0.0877196532616036,0.318 to 0.999,0.206221387945106,57,0.0509485527202318,0.388_0.693
BN.KLT.DINV.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net (BoP, current US$)",,,,,,,,,,,0.1851856450782,112,0.0560091506467016,-0.908 to -0.066,0.118058707115164,118,-0.0141945641156534,-0.062 to 0.127,0.237759212874008,113,-0.151115906206415,0.129 to 0.318,0.146544222334025,114,0.0129362341079792,0.318 to 0.999,0.368894832972665,57,-0.294312349337635,0.388_0.693
BN.KLT.PTXL.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Portfolio Investment, net (BoP, current US$)",,,,,,,,,,,0.175179329748604,111,0.0839671720637914,-0.908 to -0.066,0.169164162781002,117,-0.120349272525291,-0.062 to 0.127,0.219204124549364,103,0.149163092264607,0.129 to 0.318,0.213649075749057,107,0.0803908502110677,0.318 to 0.999,0.215830156295094,54,0.116804277787471,0.388_0.693
BN.RES.INCL.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Reserves and related items (BoP, current US$)",,,,,,,,,,,0.212626114684776,112,0.186891047406009,-0.908 to -0.066,0.173004733746338,118,-0.119596358130891,-0.062 to 0.127,0.192729406492444,113,-0.117766303031755,0.129 to 0.318,0.246990045849584,114,0.195677253737358,0.318 to 0.999,0.304874274893032,57,0.293287860428774,0.388_0.693
BN.TRF.CURR.CD,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Net secondary income (BoP, current US$)",,,,,,,,,,,0.240097094436193,112,-0.0766284537484518,-0.908 to -0.066,0.129794576617639,118,0.0192603517532913,-0.062 to 0.127,0.23636275851905,113,0.129646621537701,0.129 to 0.318,0.303838312310778,114,0.226068644917705,0.318 to 0.999,0.339586522210594,57,0.30340997119273,0.388_0.693
BN.TRF.KOGT.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Net capital account (BoP, current US$)",,,,,,,,,,,0.241999167778509,109,-0.0217611285156922,-0.908 to -0.066,0.180582391183984,112,-0.0134183148182728,-0.062 to 0.127,0.195859210552964,106,0.100197944852617,0.129 to 0.318,0.199596269949866,113,0.111707019781076,0.318 to 0.999,0.220239582520934,57,0.160073347289768,0.388_0.693
BX.GRT.EXTA.CD.WD,Economic Policy & Debt: Balance of payments: Reserves & other items,"Grants, excluding technical cooperation (BoP, current US$)",,,,,,,,,,,0.310342553899062,68,0.245601651422936,-0.908 to -0.066,0.202187421833656,84,0.14071995259414,-0.062 to 0.127,0.292430980243124,92,-0.237545680321614,0.129 to 0.318,0.177331746791593,102,-0.0202760974349547,0.318 to 0.999,0.254853255048352,52,0.0138314728581164,0.388_0.693
BX.GRT.TECH.CD.WD,Economic Policy & Debt: Balance of payments: Reserves & other items,"Technical cooperation grants (BoP, current US$)",,,,,,,,,,,0.373062808803195,67,0.332437792348946,-0.908 to -0.066,0.272459794797195,83,0.142010531157007,-0.062 to 0.127,0.201239309665022,92,-0.120621948073021,0.129 to 0.318,0.328420673794475,102,0.274815409630969,0.318 to 0.999,0.443135132551946,52,0.436589645760184,0.388_0.693
BX.GSR.CCIS.CD,Infrastructure: Communications,"ICT service exports (BoP, current US$)",,,,,,,,,,,0.28593415530757,111,0.246483429116451,-0.908 to -0.066,0.147331884155213,116,-0.112960329329738,-0.062 to 0.127,0.190417565799545,110,-0.111877998304556,0.129 to 0.318,0.250557367517134,114,0.200552094538713,0.318 to 0.999,0.355483778039977,57,0.35558304720085,0.388_0.693
BX.GSR.CCIS.ZS,Infrastructure: Communications,"ICT service exports (% of service exports, BoP)",0.128238206537458,0.0679920776756288,0.06547072466414,0.116630486566898,0.11969190858879,0.121971269540335,0.186557777706746,0.0599237931621019,0.0759314469919011,0.137662767543385,0.304070584472156,111,0.244100146679117,-0.908 to -0.066,0.136303157515304,116,-0.0200286578818009,-0.062 to 0.127,0.136650315581238,110,0.0607498437629187,0.129 to 0.318,0.168031501990999,114,0.111341437019126,0.318 to 0.999,0.195287440941095,57,0.110956202742156,0.388_0.693
BX.GSR.CMCP.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Communications, computer, etc. (% of service exports, BoP)",0.177571599340426,0.12279526172091,0.0977002816760989,0.18589520870072,0.187050910312438,0.0629330218250712,0.0525555865805408,0.175610827338135,0.0574419027082538,0.0737435171795587,0.142182772271805,112,0.0560494167950709,-0.908 to -0.066,0.119059311806552,118,-0.0201619353454592,-0.062 to 0.127,0.115468012521547,111,-0.01345206633591,0.129 to 0.318,0.139641470889851,114,0.126388284154587,0.318 to 0.999,0.170105308910039,57,0.0491342780797152,0.388_0.693
