Series Code,Topic,Indicator Name,iso1_all,iso2_all,iso3_all,iso4_all,iso5_all,iso6_all,iso7_all,iso8_all,iso9_all,iso10_all,iso3_0to25_0to25,N_0to25_0to25,Pearson_iso3_0to25_0to25,range_0to25_0to25,iso3_25to50_25to50,N_25to50_25to50,Pearson_iso3_25to50_25to50,range_25to50_25to50,iso3_50to75_50to75,N_50to75_50to75,Pearson_iso3_50to75_50to75,range_50to75_50to75,iso3_75to100_75to100,N_75to100_75to100,Pearson_iso3_75to100_75to100,range_75to100_75to100,iso3_shapley,N_shapley,Pearson_iso3_shapley,range_shapley
AG.LND.EL5M.RU.K2,Environment: Land use,Rural land area where elevation is below 5 meters (sq. km),,,,,,,,,,,0,0,,-1.257 to -0.316,0,0,,-0.311 to 0.107,0,0,,0.108 to 0.328,0,0,,0.331 to 1.061,0,0,,-1.257_-0.248
AG.LND.EL5M.RU.ZS,Environment: Land use,Rural land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0,0,,-1.257 to -0.316,0,0,,-0.311 to 0.107,0,0,,0.108 to 0.328,0,0,,0.331 to 1.061,0,0,,-1.257_-0.248
AG.LND.EL5M.UR.K2,Environment: Land use,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,0,0,,-1.257 to -0.316,0,0,,-0.311 to 0.107,0,0,,0.108 to 0.328,0,0,,0.331 to 1.061,0,0,,-1.257_-0.248
AG.LND.EL5M.UR.ZS,Environment: Land use,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0,0,,-1.257 to -0.316,0,0,,-0.311 to 0.107,0,0,,0.108 to 0.328,0,0,,0.331 to 1.061,0,0,,-1.257_-0.248
AG.LND.EL5M.ZS,Environment: Land use,Land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0,0,,-1.257 to -0.316,0,0,,-0.311 to 0.107,0,0,,0.108 to 0.328,0,0,,0.331 to 1.061,0,0,,-1.257_-0.248
AG.LND.FRST.K2,Environment: Land use,Forest area (sq. km),,,,,,,,,,,0.172570424823751,90,0.119709781573912,-1.257 to -0.316,0.194312698412699,87,0.110563506974815,-0.311 to 0.107,0.195993631438887,87,-0.100748765161054,0.108 to 0.328,0.303758453735267,86,0.22084068710208,0.331 to 1.061,0.147440552905556,105,0.0737925377512126,-1.257_-0.248
AG.LND.FRST.ZS,Environment: Land use,Forest area (% of land area),0.14437971884929,0.179344839473408,0.40076509892694,0.242002894149643,0.142770622297763,0.170842259007334,0.0844053438751156,0.0699052887021912,0.164298185281209,0.253022518581855,0.466934375815728,90,0.421778681326442,-1.257 to -0.316,0.235146188615575,87,0.134886440565805,-0.311 to 0.107,0.161171059525016,87,-0.00196131541198867,0.108 to 0.328,0.353801365712874,86,-0.350634494500142,0.331 to 1.061,0.429348822249727,105,0.382665541698005,-1.257_-0.248
AG.LND.IRIG.AG.ZS,Environment: Land use,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,0.327409178557356,38,-0.0408497551684029,-1.257 to -0.316,0.316251808155282,23,-0.173798749267585,-0.311 to 0.107,0.3420484906315,14,0.0790524722132822,0.108 to 0.328,0.317548675046076,19,-0.196199949803282,0.331 to 1.061,0.286586512789365,44,0.0839432786988401,-1.257_-0.248
AG.LND.PRCP.MM,Environment: Land use,Average precipitation in depth (mm per year),0.248630606084743,0.292627867862154,0.546322557983565,0.306359133334262,0.170964788964809,0.138157441337065,0.113811832493701,0.081600592176613,0.18962012926834,0.243862406974428,0.496127216572317,86,0.45187514480982,-1.257 to -0.316,0.291997018076074,85,0.24666166888752,-0.311 to 0.107,0.195336463606884,87,0.0243222985474936,0.108 to 0.328,0.355825820881589,86,-0.308725401313279,0.331 to 1.061,0.462904340971086,101,0.432929465729647,-1.257_-0.248
AG.LND.TOTL.K2,Environment: Land use,Land area (sq. km),,,,,,,,,,,0.231993340485423,90,0.0411136317350827,-1.257 to -0.316,0.145480882355213,87,0.0313312509069191,-0.311 to 0.107,0.160076495265573,87,-0.125499070702199,0.108 to 0.328,0.355220583120512,86,0.269095799663123,0.331 to 1.061,0.207220872158645,105,-0.0018969173227781,-1.257_-0.248
AG.LND.TOTL.RU.K2,Environment: Land use,Rural land area (sq. km),,,,,,,,,,,0,0,,-1.257 to -0.316,0,0,,-0.311 to 0.107,0,0,,0.108 to 0.328,0,0,,0.331 to 1.061,0,0,,-1.257_-0.248
AG.LND.TOTL.UR.K2,Environment: Land use,Urban land area (sq. km),,,,,,,,,,,0,0,,-1.257 to -0.316,0,0,,-0.311 to 0.107,0,0,,0.108 to 0.328,0,0,,0.331 to 1.061,0,0,,-1.257_-0.248
AG.LND.TRAC.ZS,Environment: Agricultural production,"Agricultural machinery, tractors per 100 sq. km of arable land",,,,,,,,,,,0,0,,-1.257 to -0.316,0,0,,-0.311 to 0.107,0,0,,0.108 to 0.328,0,0,,0.331 to 1.061,0,0,,-1.257_-0.248
AG.PRD.CREL.MT,Environment: Agricultural production,Cereal production (metric tons),,,,,,,,,,,0.192729452569455,122,0.10965260077343,-1.257 to -0.316,0.171274742561225,120,-0.101131766800189,-0.311 to 0.107,0.138309374184244,120,-0.100934574007043,0.108 to 0.328,0.19285537852861,120,0.101981130141673,0.331 to 1.061,0.173026729647972,145,0.0474087218550562,-1.257_-0.248
AG.PRD.CROP.XD,Environment: Agricultural production,Crop production index (2014-2016 = 100),0.255094674680904,0.141271251255101,0.100842387740219,0.103646812663773,0.138000888279721,0.230382703443335,0.0660764393319365,0.360038697293083,0.0736346871299629,0.0679588404908267,0.175193287746486,125,0.0998541585436809,-1.257 to -0.316,0.13679103612072,124,-0.0254463880116217,-0.311 to 0.107,0.156682857015019,124,-0.131536360369268,0.108 to 0.328,0.168490975532321,124,-0.112384792336444,0.331 to 1.061,0.145045984923331,148,-0.0129013829168657,-1.257_-0.248
AG.PRD.FOOD.XD,Environment: Agricultural production,Food production index (2014-2016 = 100),0.309699980468995,0.0976175214763597,0.109047681027249,0.124689825078561,0.201533783596122,0.247977235010578,0.0782621416017466,0.402799574627857,0.0905251597591907,0.0790641002151178,0.14689867853426,125,0.100340288497142,-1.257 to -0.316,0.107763500123348,124,0.021256702562533,-0.311 to 0.107,0.163832152189167,124,-0.109400204406444,0.108 to 0.328,0.264050470254267,124,-0.115312829626719,0.331 to 1.061,0.155693702837576,148,-0.0536679877416445,-1.257_-0.248
AG.PRD.LVSK.XD,Environment: Agricultural production,Livestock production index (2014-2016 = 100),0.293686504393465,0.0971250994433496,0.126732152351391,0.127957552208611,0.218426480656205,0.199905503769803,0.126117987765505,0.33128800310518,0.11403534232316,0.0864812776167465,0.189831871790428,125,0.026505125305742,-1.257 to -0.316,0.134025585532077,124,0.0669430437553512,-0.311 to 0.107,0.136332852929541,124,-0.0324185300847091,0.108 to 0.328,0.233832456009574,124,-0.0879825085068506,0.331 to 1.061,0.213067691852076,148,-0.0736792386224807,-1.257_-0.248
AG.SRF.TOTL.K2,Environment: Land use,Surface area (sq. km),,,,,,,,,,,0.23497938199257,90,0.0427058862925339,-1.257 to -0.316,0.145565369936825,87,0.0331137115459498,-0.311 to 0.107,0.160852880796691,87,-0.125227344892398,0.108 to 0.328,0.355992412702628,86,0.277281775634223,0.331 to 1.061,0.207934246333754,105,0.000196779531088075,-1.257_-0.248
AG.YLD.CREL.KG,Environment: Agricultural production,Cereal yield (kg per hectare),0.648379078886755,0.144587931986806,0.176287016158228,0.229235089858505,0.191502263193347,0.118712297950383,0.144798924069665,0.0949813826603636,0.152487722080897,0.0925708840883526,0.228718161214974,122,0.130302363870374,-1.257 to -0.316,0.158277647589229,120,-0.146448145261484,-0.311 to 0.107,0.219013940821136,120,0.198803955677763,0.108 to 0.328,0.403487859029458,117,0.370621732965609,0.331 to 1.061,0.184709429452771,145,0.108412459326025,-1.257_-0.248
BG.GSR.NFSV.GD.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",Trade in services (% of GDP),0.252490479442604,0.186311723474101,0.105875873311016,0.129713329190997,0.237656498138462,0.0938364981737567,0.177434758706514,0.1192543458953,0.263649563547899,0.176751259562108,0.285050679395232,111,0.221176426805863,-1.257 to -0.316,0.123813947760134,113,-0.0822820892927879,-0.311 to 0.107,0.109170997451891,111,0.0424497254407791,0.108 to 0.328,0.176225948292988,121,-0.0830590900546176,0.331 to 1.061,0.254550817149753,134,0.224224027828711,-1.257_-0.248
BM.GSR.CMCP.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Communications, computer, etc. (% of service imports, BoP)",0.273593833306019,0.147112293749596,0.129117128963809,0.202906118723942,0.121097766770579,0.18858787681422,0.04625611004462,0.0592446403422426,0.0552772809162775,0.139750522714915,0.309036217240946,111,0.286144907701774,-1.257 to -0.316,0.185735990577001,114,-0.14945865060834,-0.311 to 0.107,0.156591793985187,111,0.105424851848785,0.108 to 0.328,0.302772228141064,119,0.253899582423244,0.331 to 1.061,0.293304470906839,135,0.2881990010347,-1.257_-0.248
BM.GSR.FCTY.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Primary income payments (BoP, current US$)",,,,,,,,,,,0.220887804607103,111,0.152461799676869,-1.257 to -0.316,0.132255661376909,114,0.0833252871875103,-0.311 to 0.107,0.203919729806769,111,0.146647098609443,0.108 to 0.328,0.338155587385015,121,0.245803080731906,0.331 to 1.061,0.185360862078702,135,0.0618086770277782,-1.257_-0.248
BM.GSR.GNFS.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Imports of goods and services (BoP, current US$)",,,,,,,,,,,0.182907322645063,111,0.0516982324610186,-1.257 to -0.316,0.117343015575831,114,0.031009354578096,-0.311 to 0.107,0.240342323752865,111,0.235770862801897,0.108 to 0.328,0.332456099822512,121,0.209304582987762,0.331 to 1.061,0.208462617175955,135,-0.0321340694513872,-1.257_-0.248
BM.GSR.INSF.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Insurance and financial services (% of service imports, BoP)",0.126173180815202,0.29913638540459,0.0947484363233486,0.14992864009699,0.136080016958606,0.0972480754015685,0.0828546668246675,0.0535069539914489,0.0495658423586745,0.11537908731749,0.324307485298414,111,-0.322085650241684,-1.257 to -0.316,0.177922150427365,114,0.133531031252591,-0.311 to 0.107,0.120440989517743,111,0.0608918205443315,0.108 to 0.328,0.197663885214252,119,-0.165822564883245,0.331 to 1.061,0.288153697933484,135,-0.301331428292502,-1.257_-0.248
BM.GSR.MRCH.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Goods imports (BoP, current US$)",,,,,,,,,,,0.180930395533161,111,0.0486200595359334,-1.257 to -0.316,0.119191615890922,114,0.0306250400676585,-0.311 to 0.107,0.229774361463613,111,0.227570643656524,0.108 to 0.328,0.32033978340713,121,0.199813208077416,0.331 to 1.061,0.212515185524589,135,-0.0354871879610842,-1.257_-0.248
BM.GSR.NFSV.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Service imports (BoP, current US$)",,,,,,,,,,,0.190536259375388,111,0.05971846938379,-1.257 to -0.316,0.114997055765533,114,0.0318146543260448,-0.311 to 0.107,0.251140315382327,111,0.245741115199734,0.108 to 0.328,0.339342886043367,121,0.226605561392154,0.331 to 1.061,0.192781412587318,135,-0.0180702203760891,-1.257_-0.248
BM.GSR.ROYL.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,0.203229708626967,98,0.138997699709208,-1.257 to -0.316,0.105168415535073,98,-0.00858211938349261,-0.311 to 0.107,0.189982467873482,109,0.101200365112721,0.108 to 0.328,0.364922114044493,116,0.231983181952143,0.331 to 1.061,0.175607982700872,118,0.0668128174797186,-1.257_-0.248
BM.GSR.TOTL.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Imports of goods, services and primary income (BoP, current US$)",,,,,,,,,,,0.186085199570515,111,0.0676997522942346,-1.257 to -0.316,0.115271317476767,114,0.0372298361223244,-0.311 to 0.107,0.234232570124949,111,0.226604947302283,0.108 to 0.328,0.33810613293042,121,0.222167594712079,0.331 to 1.061,0.204055904195984,135,-0.0194661353526364,-1.257_-0.248
BM.GSR.TRAN.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Transport services (% of service imports, BoP)",0.44453707837234,0.118203820265595,0.0936425502644038,0.192538874560978,0.0864401577282275,0.230614626067694,0.0878936348403781,0.054449643762651,0.0495717161651849,0.0974807830110349,0.296960559794938,111,-0.216108154616796,-1.257 to -0.316,0.177415302449888,114,0.11500550030986,-0.311 to 0.107,0.274784096738454,111,-0.275680123686417,0.108 to 0.328,0.340532627589798,119,-0.245139353367493,0.331 to 1.061,0.277351620765601,135,-0.221750728742785,-1.257_-0.248
BM.GSR.TRVL.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Travel services (% of service imports, BoP)",0.298508938828137,0.123942317480371,0.137397958344924,0.137840841146103,0.107913387528783,0.0924182542369914,0.0650005816791403,0.0518570295305689,0.0686912240612777,0.0706887574945204,0.153527292352632,111,-0.00635213020238848,-1.257 to -0.316,0.137646015214004,114,-0.00771249200971385,-0.311 to 0.107,0.175779242062362,111,0.106815421643801,0.108 to 0.328,0.116440192695608,119,0.0556643776840337,0.331 to 1.061,0.131285104254881,135,-0.00522355929661411,-1.257_-0.248
BM.KLT.DINV.CD.WD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net outflows (BoP, current US$)",,,,,,,,,,,0.162174269877051,118,0.0923530414154998,-1.257 to -0.316,0.120324489056066,116,-0.0145290143999495,-0.311 to 0.107,0.175101029091829,108,-0.0342164195853087,0.108 to 0.328,0.297626313184713,120,0.139788165435395,0.331 to 1.061,0.152741897817542,140,0.0338436901634994,-1.257_-0.248
BM.KLT.DINV.WD.GD.ZS,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net outflows (% of GDP)",0.35750557263702,0.0965881520374399,0.183690705509379,0.210226009189917,0.118673911762009,0.088977076917042,0.0694893240967591,0.070274377501516,0.0753271245590666,0.128363889432916,0.251062269141872,117,0.161345984481206,-1.257 to -0.316,0.133336666140349,113,-0.0195890635332624,-0.311 to 0.107,0.135175367531659,108,-0.040649631437201,0.108 to 0.328,0.160042198774979,120,0.00144039457410882,0.331 to 1.061,0.238882127456112,138,0.182567957535316,-1.257_-0.248
BM.TRF.PRVT.CD,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Secondary income, other sectors, payments (BoP, current US$)",,,,,,,,,,,0.217425612805144,111,0.111973699647764,-1.257 to -0.316,0.120408698972437,113,-0.0667693108214461,-0.311 to 0.107,0.222900175652612,109,0.216136071109093,0.108 to 0.328,0.280024725549562,119,0.178081109637739,0.331 to 1.061,0.179785552764103,135,0.0681491375231648,-1.257_-0.248
BM.TRF.PWKR.CD.DT,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Personal remittances, paid (current US$)",,,,,,,,,,,0.217857619519094,110,0.108056066574193,-1.257 to -0.316,0.155144843784706,111,-0.103962351819088,-0.311 to 0.107,0.206821315416938,110,0.183325765252575,0.108 to 0.328,0.330336734699958,116,0.217939222747327,0.331 to 1.061,0.175377113061497,134,0.0642364951366176,-1.257_-0.248
BN.CAB.XOKA.CD,Economic Policy & Debt: Balance of payments: Current account: Balances,"Current account balance (BoP, current US$)",,,,,,,,,,,0.208374626232578,111,0.107599829500075,-1.257 to -0.316,0.165147104052485,114,0.0210564022071909,-0.311 to 0.107,0.200619063234945,111,0.180174351404616,0.108 to 0.328,0.281352797902656,121,-0.0883015588326351,0.331 to 1.061,0.215601831652497,135,0.106760649916235,-1.257_-0.248
BN.CAB.XOKA.GD.ZS,Economic Policy & Debt: Balance of payments: Current account: Balances,Current account balance (% of GDP),0.240107900266494,0.150101071836856,0.114274750437069,0.188538095694939,0.345845629813235,0.242594589538084,0.112443090902,0.10440888372586,0.0944813162569444,0.0873821329562573,0.136136177623564,111,-0.0496950569355249,-1.257 to -0.316,0.127619359358272,113,-0.00626595924440251,-0.311 to 0.107,0.130964427679301,111,-0.0343181159045955,0.108 to 0.328,0.276817579797545,121,0.160482361729633,0.331 to 1.061,0.126765171121101,134,-0.00280411800472034,-1.257_-0.248
BN.FIN.TOTL.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Net financial account (BoP, current US$)",,,,,,,,,,,0.20973949659393,111,0.122982152341541,-1.257 to -0.316,0.159632344501124,114,-0.0129528451613147,-0.311 to 0.107,0.186924309695193,111,0.141064258711523,0.108 to 0.328,0.266533761169436,121,-0.0984508935311855,0.331 to 1.061,0.224362753542436,135,0.125992639603308,-1.257_-0.248
BN.GSR.FCTY.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Net primary income (BoP, current US$)",,,,,,,,,,,0.202933325706107,111,-0.127235177756443,-1.257 to -0.316,0.143876333824589,114,-0.0725833792582552,-0.311 to 0.107,0.13760832693013,111,0.056230574480103,0.108 to 0.328,0.244834213268561,121,0.109620550574611,0.331 to 1.061,0.181410342988659,135,0.010687974654013,-1.257_-0.248
BN.GSR.GNFS.CD,Economic Policy & Debt: Balance of payments: Current account: Balances,"Net trade in goods and services (BoP, current US$)",,,,,,,,,,,0.244028595451814,111,0.133983683000092,-1.257 to -0.316,0.17052077620162,114,0.0795438628938831,-0.311 to 0.107,0.18954488045107,111,0.0995594257650136,0.108 to 0.328,0.235378334733406,121,-0.0937754182472958,0.331 to 1.061,0.260526914086174,135,0.118220370571078,-1.257_-0.248
BN.GSR.MRCH.CD,Economic Policy & Debt: Balance of payments: Current account: Balances,"Net trade in goods (BoP, current US$)",,,,,,,,,,,0.209243440371762,111,0.0587915071821983,-1.257 to -0.316,0.228332072530886,114,0.121809715899333,-0.311 to 0.107,0.153796204813514,111,-0.0361774253800959,0.108 to 0.328,0.253278223825251,121,-0.123150952147705,0.331 to 1.061,0.217208153249228,135,0.0596653823956361,-1.257_-0.248
BN.KAC.EOMS.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Net errors and omissions (BoP, current US$)",,,,,,,,,,,0.173960723078313,111,0.107796953231393,-1.257 to -0.316,0.179089101861808,114,-0.118237557835235,-0.311 to 0.107,0.207141818793505,111,-0.193841780323996,0.108 to 0.328,0.273734514082902,121,-0.0219398476387998,0.331 to 1.061,0.167893659050292,135,0.103612869137419,-1.257_-0.248
BN.KLT.DINV.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net (BoP, current US$)",,,,,,,,,,,0.183267057565659,111,-0.108643015752398,-1.257 to -0.316,0.162701391576826,114,0.149399231475971,-0.311 to 0.107,0.14806501676027,111,0.0321305034782893,0.108 to 0.328,0.25321096466721,121,0.0569896112666253,0.331 to 1.061,0.155494021045033,135,-0.0468478231829796,-1.257_-0.248
BN.KLT.PTXL.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Portfolio Investment, net (BoP, current US$)",,,,,,,,,,,0.188011941559351,106,0.13381568709056,-1.257 to -0.316,0.141863457641662,107,0.0278061728417881,-0.311 to 0.107,0.207641463096692,105,-0.100219576245417,0.108 to 0.328,0.22991247741636,120,-0.0426199710760364,0.331 to 1.061,0.177536780754594,127,0.148977408680946,-1.257_-0.248
BN.RES.INCL.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Reserves and related items (BoP, current US$)",,,,,,,,,,,0.196984445126779,111,0.120841278556476,-1.257 to -0.316,0.141584009909422,114,-0.0830008436656707,-0.311 to 0.107,0.166754767872513,111,0.124274745217123,0.108 to 0.328,0.222082443031417,121,0.0812208902157707,0.331 to 1.061,0.196767410730261,135,0.0720617380007225,-1.257_-0.248
BN.TRF.CURR.CD,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Net secondary income (BoP, current US$)",,,,,,,,,,,0.186543112033136,111,-0.0389247239206009,-1.257 to -0.316,0.175721747619403,114,-0.00888449068491792,-0.311 to 0.107,0.195769052905426,111,0.033093048016026,0.108 to 0.328,0.302978069584672,121,-0.197071641224561,0.331 to 1.061,0.231580272638681,135,-0.0949130438340264,-1.257_-0.248
BN.TRF.KOGT.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Net capital account (BoP, current US$)",,,,,,,,,,,0.237071447606635,109,0.161689897776642,-1.257 to -0.316,0.152252742373264,113,-0.105603563966681,-0.311 to 0.107,0.134044674114283,102,-0.00923636349711466,0.108 to 0.328,0.265536583518944,116,-0.070383954065923,0.331 to 1.061,0.272755388285076,133,0.232135313072305,-1.257_-0.248
BX.GRT.EXTA.CD.WD,Economic Policy & Debt: Balance of payments: Reserves & other items,"Grants, excluding technical cooperation (BoP, current US$)",,,,,,,,,,,0.168764359358278,103,0.0173704747393454,-1.257 to -0.316,0.175308806587023,91,0.030119768793401,-0.311 to 0.107,0.143228596112588,102,0.00989278609979234,0.108 to 0.328,0.295172800454254,51,-0.258069617824665,0.331 to 1.061,0.212220235345166,121,-0.064819327130183,-1.257_-0.248
BX.GRT.TECH.CD.WD,Economic Policy & Debt: Balance of payments: Reserves & other items,"Technical cooperation grants (BoP, current US$)",,,,,,,,,,,0.278512748749222,103,-0.1589136620269,-1.257 to -0.316,0.150400703880657,90,-0.0325255700715886,-0.311 to 0.107,0.232719898575989,101,0.188335757698263,0.108 to 0.328,0.37172446823795,51,0.365529686802863,0.331 to 1.061,0.366018598149346,121,-0.279998643913683,-1.257_-0.248
BX.GSR.CCIS.CD,Infrastructure: Communications,"ICT service exports (BoP, current US$)",,,,,,,,,,,0.159444068400764,111,0.0899481446800721,-1.257 to -0.316,0.153035738280044,114,-0.099793018592795,-0.311 to 0.107,0.268348682769819,108,0.260436025600002,0.108 to 0.328,0.351979154553862,118,0.202619743409854,0.331 to 1.061,0.140233859066595,135,0.0399806196493809,-1.257_-0.248
BX.GSR.CCIS.ZS,Infrastructure: Communications,"ICT service exports (% of service exports, BoP)",0.128238206537458,0.0679920776756288,0.06547072466414,0.116630486566898,0.11969190858879,0.121971269540335,0.186557777706746,0.0599237931621019,0.0759314469919011,0.137662767543385,0.301429435572252,111,0.221745668531988,-1.257 to -0.316,0.135043935679827,114,-0.109983281228547,-0.311 to 0.107,0.135872529188965,108,-0.045362211927428,0.108 to 0.328,0.233665145099362,118,0.122861110068127,0.331 to 1.061,0.232612046677436,135,0.167107080470675,-1.257_-0.248
