Series Code,Topic,Indicator Name,iso1_all_all,iso2_all_all,iso3_all_all,iso4_all_all,iso5_all_all,iso6_all_all,iso7_all_all,iso8_all_all,iso9_all_all,iso10_all_all,iso5_0to25,N_0to25,Pearson_iso5_0to25,range_0to25,iso5_25to50,N_25to50,Pearson_iso5_25to50,range_25to50,iso5_50to75,N_50to75,Pearson_iso5_50to75,range_50to75,iso5_75to100,N_75to100,Pearson_iso5_75to100,range_75to100
AG.LND.IRIG.AG.ZS,Environment: Land use,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,0.304133253823832,259,-0.0965746448690434,-3.246 to -0.505,0.0945232717098196,237,0.0188588846911778,-0.505 to 0.036,0.178366517500662,252,0.045253498778784,0.036 to 0.611,0.268461747876825,228,-0.0567651285457019,0.611 to 3.133
AG.LND.PRCP.MM,Environment: Land use,Average precipitation in depth (mm per year),0.248630606084743,0.292627867862154,0.546322557983565,0.306359133334262,0.170964788964809,0.138157441337065,0.113811832493701,0.081600592176613,0.18962012926834,0.243862406974428,0.272536619314866,1152,-0.0342130677778244,-3.246 to -0.505,0.141146754377232,1150,0.112555150665244,-0.505 to 0.036,0.183036623641554,1141,0.168284478885683,0.036 to 0.611,0.284846023969993,1126,-0.262580594442053,0.611 to 3.133
AG.LND.TOTL.K2,Environment: Land use,Land area (sq. km),,,,,,,,,,,0.150486132121295,1152,0.0853286500432879,-3.246 to -0.505,0.149904232680624,1150,-0.0743264781082306,-0.505 to 0.036,0.0865697048171095,1161,0.0134628093698014,0.036 to 0.611,0.207989178996817,1182,-0.00469174293480771,0.611 to 3.133
AG.LND.TOTL.RU.K2,Environment: Land use,Rural land area (sq. km),,,,,,,,,,,0.168689392421026,89,0.10837751349391,-3.246 to -0.505,0.176176778381719,82,0.0490548381517659,-0.505 to 0.036,0.175262193023954,75,0.0954586652389654,0.036 to 0.611,0.202139580760369,105,0.0264752925269842,0.611 to 3.133
AG.LND.TOTL.UR.K2,Environment: Land use,Urban land area (sq. km),,,,,,,,,,,0.214002927595154,89,-0.156879944821355,-3.246 to -0.505,0.188830824283223,82,0.122411902777425,-0.505 to 0.036,0.291456543118994,75,0.199265097608169,0.036 to 0.611,0.20686159199098,105,-0.0866866688246815,0.611 to 3.133
AG.LND.TRAC.ZS,Environment: Agricultural production,"Agricultural machinery, tractors per 100 sq. km of arable land",,,,,,,,,,,0.228568649333129,418,0.0952810439219827,-3.246 to -0.505,0.170915970348277,391,0.172410891960144,-0.505 to 0.036,0.209099316087566,319,-0.163162896913881,0.036 to 0.611,0.266303570298085,267,-0.144880006405016,0.611 to 3.133
AG.PRD.CREL.MT,Environment: Agricultural production,Cereal production (metric tons),,,,,,,,,,,0.148609132255666,1139,-0.0967739631855667,-3.246 to -0.505,0.0513989541727217,1177,-0.00272801828442298,-0.505 to 0.036,0.0810571007701822,1175,0.0248766921467937,0.036 to 0.611,0.169255977853695,1111,-0.132752470755959,0.611 to 3.133
AG.PRD.CROP.XD,Environment: Agricultural production,Crop production index (2014-2016 = 100),0.255094674680904,0.141271251255101,0.100842387740219,0.103646812663773,0.138000888279721,0.230382703443335,0.0660764393319365,0.360038697293083,0.0736346871299629,0.0679588404908267,0.120535507753288,1200,-0.111758997550288,-3.246 to -0.505,0.198486692810434,1190,0.166175689134811,-0.505 to 0.036,0.0668625724435712,1185,0.0113083638543014,0.036 to 0.611,0.13114716012474,1185,0.108105888927523,0.611 to 3.133
AG.PRD.FOOD.XD,Environment: Agricultural production,Food production index (2014-2016 = 100),0.309699980468995,0.0976175214763597,0.109047681027249,0.124689825078561,0.201533783596122,0.247977235010578,0.0782621416017466,0.402799574627857,0.0905251597591907,0.0790641002151178,0.106726988296938,1200,0.031411973421721,-3.246 to -0.505,0.190443915349852,1190,0.176945627121243,-0.505 to 0.036,0.0710080925213037,1185,-0.0172823175710194,0.036 to 0.611,0.166927524510833,1185,0.158470801519707,0.611 to 3.133
AG.PRD.LVSK.XD,Environment: Agricultural production,Livestock production index (2014-2016 = 100),0.293686504393465,0.0971250994433496,0.126732152351391,0.127957552208611,0.218426480656205,0.199905503769803,0.126117987765505,0.33128800310518,0.11403534232316,0.0864812776167465,0.235837038560218,1200,0.217101338410063,-3.246 to -0.505,0.118162448622531,1190,0.110681187686586,-0.505 to 0.036,0.063232648149528,1185,-0.0270996078057173,0.036 to 0.611,0.114978210162655,1185,0.0855398925602891,0.611 to 3.133
AG.SRF.TOTL.K2,Environment: Land use,Surface area (sq. km),,,,,,,,,,,0.151289913545245,1152,0.0897004323757503,-3.246 to -0.505,0.146799915063352,1150,-0.0690771836867538,-0.505 to 0.036,0.0880245326564364,1161,0.0120913574388264,0.036 to 0.611,0.207671333273866,1182,-0.00754736341106484,0.611 to 3.133
AG.YLD.CREL.KG,Environment: Agricultural production,Cereal yield (kg per hectare),0.648379078886755,0.144587931986806,0.176287016158228,0.229235089858505,0.191502263193347,0.118712297950383,0.144798924069665,0.0949813826603636,0.152487722080897,0.0925708840883526,0.412084026371048,1139,-0.364449100204545,-3.246 to -0.505,0.120192904721961,1176,0.10573157695087,-0.505 to 0.036,0.0980990957212703,1173,-0.0628413757605956,0.036 to 0.611,0.302980906388935,1110,-0.104152593294083,0.611 to 3.133
BG.GSR.NFSV.GD.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",Trade in services (% of GDP),0.252490479442604,0.186311723474101,0.105875873311016,0.129713329190997,0.237656498138462,0.0938364981737567,0.177434758706514,0.1192543458953,0.263649563547899,0.176751259562108,0.167455766409386,1036,-0.00887513903469134,-3.246 to -0.505,0.0641718937718373,1067,0.0155863160011869,-0.505 to 0.036,0.0788100642889124,1065,0.0600370845321368,0.036 to 0.611,0.160529897369672,1095,-0.0227591644000399,0.611 to 3.133
BM.GSR.CMCP.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Communications, computer, etc. (% of service imports, BoP)",0.273593833306019,0.147112293749596,0.129117128963809,0.202906118723942,0.121097766770579,0.18858787681422,0.04625611004462,0.0592446403422426,0.0552772809162775,0.139750522714915,0.175914259498354,1001,0.149721598883672,-3.246 to -0.505,0.125803994720228,1061,-0.101359078598609,-0.505 to 0.036,0.0811517325548406,1054,-0.0708759883340915,0.036 to 0.611,0.205982685346705,1082,0.173471702850255,0.611 to 3.133
BM.GSR.FCTY.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Primary income payments (BoP, current US$)",,,,,,,,,,,0.114519439616897,1037,0.093056290327482,-3.246 to -0.505,0.0565334264124026,1071,0.048544475951073,-0.505 to 0.036,0.0938675357555154,1070,-0.101116446180833,0.036 to 0.611,0.125559257173505,1097,-0.0860336111996632,0.611 to 3.133
BM.GSR.GNFS.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Imports of goods and services (BoP, current US$)",,,,,,,,,,,0.103408147327673,1037,-0.00666889489024858,-3.246 to -0.505,0.0609893826977468,1071,0.0302479309664007,-0.505 to 0.036,0.0913552865650709,1070,-0.0721864721202615,0.036 to 0.611,0.137489765393568,1097,-0.0792624721600173,0.611 to 3.133
BM.GSR.INSF.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Insurance and financial services (% of service imports, BoP)",0.126173180815202,0.29913638540459,0.0947484363233486,0.14992864009699,0.136080016958606,0.0972480754015685,0.0828546668246675,0.0535069539914489,0.0495658423586745,0.11537908731749,0.0893622502084607,975,0.0355888536675329,-3.246 to -0.505,0.101772998542614,1041,0.0333150617811849,-0.505 to 0.036,0.0811467138748171,1048,0.020469822038589,0.036 to 0.611,0.194915017375871,1069,-0.133860459054826,0.611 to 3.133
BM.GSR.MRCH.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Goods imports (BoP, current US$)",,,,,,,,,,,0.105731972029307,1037,-0.00593317549544875,-3.246 to -0.505,0.0596203151026856,1071,0.0324386828569869,-0.505 to 0.036,0.0939322425063365,1070,-0.0730483091567607,0.036 to 0.611,0.132822066493871,1097,-0.0772539723352551,0.611 to 3.133
BM.GSR.NFSV.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Service imports (BoP, current US$)",,,,,,,,,,,0.101799681497044,1037,-0.00947542970916208,-3.246 to -0.505,0.0616839523072108,1071,0.0221437684505206,-0.505 to 0.036,0.082388828177949,1070,-0.0673872485458817,0.036 to 0.611,0.148135785722008,1097,-0.0851698371676975,0.611 to 3.133
BM.GSR.ROYL.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,0.107546191970402,804,-0.0146879734857575,-3.246 to -0.505,0.0606542548845178,875,0.0479210833011698,-0.505 to 0.036,0.0820663925835103,916,-0.0685229328902078,0.036 to 0.611,0.10352548240309,990,-0.076724617278265,0.611 to 3.133
BM.GSR.TOTL.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Imports of goods, services and primary income (BoP, current US$)",,,,,,,,,,,0.0972048270666766,1037,0.012271001594166,-3.246 to -0.505,0.0578472018805871,1071,0.0358177761739587,-0.505 to 0.036,0.0904867550931062,1070,-0.0801618765841164,0.036 to 0.611,0.138913807415773,1097,-0.0814453219824006,0.611 to 3.133
BM.GSR.TRAN.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Transport services (% of service imports, BoP)",0.44453707837234,0.118203820265595,0.0936425502644038,0.192538874560978,0.0864401577282275,0.230614626067694,0.0878936348403781,0.054449643762651,0.0495717161651849,0.0974807830110349,0.163640546892439,1001,-0.0825510001510424,-3.246 to -0.505,0.0728742301517512,1061,0.0403306229978676,-0.505 to 0.036,0.0530959689339332,1054,-0.0163165159801593,0.036 to 0.611,0.21984933145259,1082,-0.185985094236051,0.611 to 3.133
BM.GSR.TRVL.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Travel services (% of service imports, BoP)",0.298508938828137,0.123942317480371,0.137397958344924,0.137840841146103,0.107913387528783,0.0924182542369914,0.0650005816791403,0.0518570295305689,0.0686912240612777,0.0706887574945204,0.180323428931489,990,-0.162236238578234,-3.246 to -0.505,0.0886884424392893,1061,0.0471536193962061,-0.505 to 0.036,0.135407089826726,1060,0.111006207460904,0.036 to 0.611,0.247977219668682,1079,0.0745622387166978,0.611 to 3.133
BM.KLT.DINV.CD.WD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net outflows (BoP, current US$)",,,,,,,,,,,0.115605170973259,1085,0.0898584639519826,-3.246 to -0.505,0.0605099000624486,1064,0.0641653542711049,-0.505 to 0.036,0.101717532633266,1040,-0.0736657702396813,0.036 to 0.611,0.0916066383079524,1067,-0.036417379744724,0.611 to 3.133
BM.KLT.DINV.WD.GD.ZS,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net outflows (% of GDP)",0.35750557263702,0.0965881520374399,0.183690705509379,0.210226009189917,0.118673911762009,0.088977076917042,0.0694893240967591,0.070274377501516,0.0753271245590666,0.128363889432916,0.110710582315124,1084,0.0153719880963191,-3.246 to -0.505,0.0601793696977822,1060,0.0443001203423572,-0.505 to 0.036,0.109287626839952,1033,-0.0901092732689792,0.036 to 0.611,0.093480067358659,1063,0.0278066446187778,0.611 to 3.133
BM.TRF.PRVT.CD,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Secondary income, other sectors, payments (BoP, current US$)",,,,,,,,,,,0.202119455924432,986,0.0309393706966334,-3.246 to -0.505,0.0444224275703006,1053,0.0200562145520819,-0.505 to 0.036,0.0787750987096899,1061,-0.0530404576602037,0.036 to 0.611,0.14307460775679,1090,-0.0762329119507312,0.611 to 3.133
BM.TRF.PWKR.CD.DT,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Personal remittances, paid (current US$)",,,,,,,,,,,0.266141295579692,928,-0.100398484880839,-3.246 to -0.505,0.0581766433651403,1083,-0.00185066597232525,-0.505 to 0.036,0.12829014510403,1046,-0.0880885038904162,0.036 to 0.611,0.136044198291482,1077,-0.0374245479623484,0.611 to 3.133
BN.CAB.XOKA.CD,Economic Policy & Debt: Balance of payments: Current account: Balances,"Current account balance (BoP, current US$)",,,,,,,,,,,0.216230304945254,1037,-0.174317754496364,-3.246 to -0.505,0.102210671318218,1071,-0.0645267657092715,-0.505 to 0.036,0.10141287097451,1070,-0.0272844398077101,0.036 to 0.611,0.150408025725866,1097,0.0202521689017639,0.611 to 3.133
BN.CAB.XOKA.GD.ZS,Economic Policy & Debt: Balance of payments: Current account: Balances,Current account balance (% of GDP),0.240107900266494,0.150101071836856,0.114274750437069,0.188538095694939,0.345845629813235,0.242594589538084,0.112443090902,0.10440888372586,0.0944813162569444,0.0873821329562573,0.365419237739035,1036,-0.384001725213031,-3.246 to -0.505,0.102479784255012,1067,-0.054313096663128,-0.505 to 0.036,0.117845149280885,1065,-0.0113922139480151,0.036 to 0.611,0.244838400619257,1095,0.0538076766639789,0.611 to 3.133
BN.FIN.TOTL.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Net financial account (BoP, current US$)",,,,,,,,,,,0.195938136279503,1037,-0.148545660382683,-3.246 to -0.505,0.0876098174862881,1070,-0.0612730976225429,-0.505 to 0.036,0.0941139973974008,1068,-0.0131844230884198,0.036 to 0.611,0.138478802200988,1097,0.0297432213907033,0.611 to 3.133
BN.GSR.FCTY.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Net primary income (BoP, current US$)",,,,,,,,,,,0.141516137771246,1037,0.114241351022144,-3.246 to -0.505,0.067664515939634,1071,-0.0527130805674892,-0.505 to 0.036,0.0721388548205006,1070,-0.0364067000732121,0.036 to 0.611,0.135117791222585,1097,0.0658859039444799,0.611 to 3.133
BN.GSR.GNFS.CD,Economic Policy & Debt: Balance of payments: Current account: Balances,"Net trade in goods and services (BoP, current US$)",,,,,,,,,,,0.256470949559219,1037,-0.20581178750068,-3.246 to -0.505,0.10441461271687,1071,-0.0327464985655416,-0.505 to 0.036,0.0966653076358758,1070,-0.0258178903287325,0.036 to 0.611,0.14800623549,1097,-0.00331682781820773,0.611 to 3.133
BN.GSR.MRCH.CD,Economic Policy & Debt: Balance of payments: Current account: Balances,"Net trade in goods (BoP, current US$)",,,,,,,,,,,0.268410535846736,1037,-0.217544863855461,-3.246 to -0.505,0.130022284027924,1071,-0.0430296480921214,-0.505 to 0.036,0.0911751216180592,1070,0.00132050108126486,0.036 to 0.611,0.19043709177931,1097,0.0416326426521215,0.611 to 3.133
BN.KAC.EOMS.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Net errors and omissions (BoP, current US$)",,,,,,,,,,,0.151377699372813,1037,0.146636866233534,-3.246 to -0.505,0.0724919986634781,1070,-0.0086396598655695,-0.505 to 0.036,0.0929973216032578,1068,0.0609298678144265,0.036 to 0.611,0.10296778266334,1097,0.0582094683027667,0.611 to 3.133
BN.KLT.DINV.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net (BoP, current US$)",,,,,,,,,,,0.179812740725986,1037,0.164213901733437,-3.246 to -0.505,0.0704207892410696,1059,-0.0503488948578541,-0.505 to 0.036,0.0692618584907961,1064,-0.053697030502427,0.036 to 0.611,0.192239084487512,1095,0.0675086374114792,0.611 to 3.133
BN.KLT.PTXL.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Portfolio Investment, net (BoP, current US$)",,,,,,,,,,,0.151582644906684,985,-0.108516307595382,-3.246 to -0.505,0.0841147030346229,999,-0.0569217174005766,-0.505 to 0.036,0.0708594827390503,1015,0.0132196306623237,0.036 to 0.611,0.0852248099256861,1040,0.0183985727913839,0.611 to 3.133
BN.RES.INCL.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Reserves and related items (BoP, current US$)",,,,,,,,,,,0.176025302402492,1037,-0.0980579190406925,-3.246 to -0.505,0.0680408929464126,1070,-0.0268160475311531,-0.505 to 0.036,0.0570933149800905,1068,0.000705963726020919,0.036 to 0.611,0.109446160232455,1097,-0.0335609051127246,0.611 to 3.133
BN.TRF.CURR.CD,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Net secondary income (BoP, current US$)",,,,,,,,,,,0.196395191193074,1037,0.00986951698484934,-3.246 to -0.505,0.0872597218209181,1071,0.00368723432382465,-0.505 to 0.036,0.0947454158823258,1070,0.0421844404505832,0.036 to 0.611,0.162040955949579,1097,-0.0167001599130311,0.611 to 3.133
BN.TRF.KOGT.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Net capital account (BoP, current US$)",,,,,,,,,,,0.117078513987452,931,-0.0763228219662101,-3.246 to -0.505,0.0787684372724681,1010,0.017082268443082,-0.505 to 0.036,0.09577479514267,1034,0.0990165113268046,0.036 to 0.611,0.124357400398204,1054,-0.059021511825016,0.611 to 3.133
BX.GRT.EXTA.CD.WD,Economic Policy & Debt: Balance of payments: Reserves & other items,"Grants, excluding technical cooperation (BoP, current US$)",,,,,,,,,,,0.20064607388606,833,0.110556763578036,-3.246 to -0.505,0.0629535314963693,934,-0.00645576764574092,-0.505 to 0.036,0.0876214995798886,937,-0.0030327640438373,0.036 to 0.611,0.162281005486739,1012,-0.113580597823036,0.611 to 3.133
BX.GRT.TECH.CD.WD,Economic Policy & Debt: Balance of payments: Reserves & other items,"Technical cooperation grants (BoP, current US$)",,,,,,,,,,,0.227664994240018,831,-0.0293297778748255,-3.246 to -0.505,0.0994874340788213,934,-0.0908561126441724,-0.505 to 0.036,0.0809094742551579,936,-0.0578629497634906,0.036 to 0.611,0.201818427420216,1010,-0.148844513047251,0.611 to 3.133
BX.GSR.CCIS.CD,Infrastructure: Communications,"ICT service exports (BoP, current US$)",,,,,,,,,,,0.0997153871565694,905,0.0572080430190077,-3.246 to -0.505,0.0579688514361716,980,0.0364177179863623,-0.505 to 0.036,0.103118251630468,976,-0.0649959829978242,0.036 to 0.611,0.160601158122296,1029,-0.0912195843294713,0.611 to 3.133
BX.GSR.CCIS.ZS,Infrastructure: Communications,"ICT service exports (% of service exports, BoP)",0.128238206537458,0.0679920776756288,0.06547072466414,0.116630486566898,0.11969190858879,0.121971269540335,0.186557777706746,0.0599237931621019,0.0759314469919011,0.137662767543385,0.103558057125884,905,0.00484713380623379,-3.246 to -0.505,0.0551807150476222,980,0.00258981517073237,-0.505 to 0.036,0.0578016311712968,976,0.00219114823877994,0.036 to 0.611,0.213947426508436,1029,-0.182288498575315,0.611 to 3.133
BX.GSR.CMCP.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Communications, computer, etc. (% of service exports, BoP)",0.177571599340426,0.12279526172091,0.0977002816760989,0.18589520870072,0.187050910312438,0.0629330218250712,0.0525555865805408,0.175610827338135,0.0574419027082538,0.0737435171795587,0.136608677357499,1004,0.100079232846975,-3.246 to -0.505,0.0517096024035011,1071,-0.0228411994344414,-0.505 to 0.036,0.0478460596865134,1054,-0.0147965556785718,0.036 to 0.611,0.135209095215163,1082,0.0271585579195273,0.611 to 3.133
BX.GSR.FCTY.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Primary income receipts (BoP, current US$)",,,,,,,,,,,0.133515527331982,1037,0.111113001845615,-3.246 to -0.505,0.0425682377523468,1070,0.0284190616338734,-0.505 to 0.036,0.104629212975274,1070,-0.101171723399049,0.036 to 0.611,0.109562921781881,1097,-0.0749603797381898,0.611 to 3.133
BX.GSR.GNFS.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Exports of goods and services (BoP, current US$)",,,,,,,,,,,0.122412420524704,1037,-0.0551101137305669,-3.246 to -0.505,0.0637019250746514,1071,0.0255163094269673,-0.505 to 0.036,0.0958404633125537,1070,-0.0726899682540005,0.036 to 0.611,0.124561264389458,1097,-0.0770388711119603,0.611 to 3.133
BX.GSR.INSF.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Insurance and financial services (% of service exports, BoP)",0.228296726236086,0.188233207814966,0.188250832954345,0.245987447210036,0.079168633987479,0.115737242001788,0.0888941352139824,0.0785247709387815,0.112616807603599,0.115119962162568,0.0800213518073281,956,0.0606849517777003,-3.246 to -0.505,0.0637619204129496,1030,0.0363669767723698,-0.505 to 0.036,0.0633120143784729,1035,-0.0611300187438613,0.036 to 0.611,0.0760077956639568,1023,0.0480002090579683,0.611 to 3.133
BX.GSR.MRCH.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Goods exports (BoP, current US$)",,,,,,,,,,,0.148315615342488,1037,-0.0902324669017501,-3.246 to -0.505,0.0658019419095719,1071,0.0229260702265743,-0.505 to 0.036,0.0977898830470406,1070,-0.0694275345608915,0.036 to 0.611,0.111502711332215,1097,-0.0711772646437691,0.611 to 3.133
