Series Code,Topic,Indicator Name,iso1_all_all,iso2_all_all,iso3_all_all,iso4_all_all,iso5_all_all,iso6_all_all,iso7_all_all,iso8_all_all,iso9_all_all,iso10_all_all,iso3_0to25,N_0to25,Pearson_iso3_0to25,range_0to25,iso3_25to50,N_25to50,Pearson_iso3_25to50,range_25to50,iso3_50to75,N_50to75,Pearson_iso3_50to75,range_50to75,iso3_75to100,N_75to100,Pearson_iso3_75to100,range_75to100
AG.LND.EL5M.RU.K2,Environment: Land use,Rural land area where elevation is below 5 meters (sq. km),,,,,,,,,,,0.173585519595448,90,0.0127434821616004,-2.751 to -0.802,0.167714787596989,86,0.00327410363526963,-0.801 to 0.244,0.181198469791348,91,0.102875646906875,0.245 to 0.784,0.248729634476185,84,0.153732467663426,0.784 to 2.152
AG.LND.EL5M.RU.ZS,Environment: Land use,Rural land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0.158942130884641,90,0.078529795796764,-2.751 to -0.802,0.163664233717772,86,0.120283009073783,-0.801 to 0.244,0.161586560809544,91,0.0713297745873837,0.245 to 0.784,0.207494145506062,84,0.190861794421612,0.784 to 2.152
AG.LND.EL5M.UR.K2,Environment: Land use,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,0.199678647573213,90,-0.0271352048357121,-2.751 to -0.802,0.154215415645052,86,-0.095505346452209,-0.801 to 0.244,0.187866874621689,91,0.138077131557774,0.245 to 0.784,0.169514811755462,84,3.18032011039237e-05,0.784 to 2.152
AG.LND.EL5M.UR.ZS,Environment: Land use,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0.133791494014806,90,0.0196325770590132,-2.751 to -0.802,0.127569089770947,86,0.0129438413444317,-0.801 to 0.244,0.196379987502049,91,0.0629587966944006,0.245 to 0.784,0.193325523807617,84,0.165148906072645,0.784 to 2.152
AG.LND.EL5M.ZS,Environment: Land use,Land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0.153778753449781,90,0.0567219531515535,-2.751 to -0.802,0.161332575423604,86,0.115097324141966,-0.801 to 0.244,0.15735940702524,91,0.0746032126445618,0.245 to 0.784,0.205695235154047,84,0.188197012355213,0.784 to 2.152
AG.LND.FRST.K2,Environment: Land use,Forest area (sq. km),,,,,,,,,,,0.077176515188166,1165,0.0568677521973027,-2.751 to -0.802,0.131577173894837,1150,0.0947687891940443,-0.801 to 0.244,0.0793741518772934,1155,0.0430841399538056,0.245 to 0.784,0.228673815845991,1157,0.169016932792043,0.784 to 2.152
AG.LND.FRST.ZS,Environment: Land use,Forest area (% of land area),0.14437971884929,0.179344839473408,0.40076509892694,0.242002894149643,0.142770622297763,0.170842259007334,0.0844053438751156,0.0699052887021912,0.164298185281209,0.253022518581855,0.400975370939794,1165,0.397964450171281,-2.751 to -0.802,0.198003039732897,1150,0.155607566775829,-0.801 to 0.244,0.0705403828022602,1155,0.0580736791167953,0.245 to 0.784,0.283835493255739,1157,-0.294188714166782,0.784 to 2.152
AG.LND.IRIG.AG.ZS,Environment: Land use,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,0.261771952406088,358,0.208907790018218,-2.751 to -0.802,0.186061904667758,260,-0.00628408686813117,-0.801 to 0.244,0.229218185855442,155,-0.062746669587726,0.245 to 0.784,0.18634675618326,204,-0.0215550816621039,0.784 to 2.152
AG.LND.PRCP.MM,Environment: Land use,Average precipitation in depth (mm per year),0.248630606084743,0.292627867862154,0.546322557983565,0.306359133334262,0.170964788964809,0.138157441337065,0.113811832493701,0.081600592176613,0.18962012926834,0.243862406974428,0.437866630223817,1124,0.445959651599715,-2.751 to -0.802,0.278044865134575,1122,0.288902941925597,-0.801 to 0.244,0.0857966432571437,1160,0.0553278830037206,0.245 to 0.784,0.256316813757903,1164,-0.207701417642136,0.784 to 2.152
AG.LND.TOTL.K2,Environment: Land use,Land area (sq. km),,,,,,,,,,,0.182408373281019,1174,-0.0151968716185672,-2.751 to -0.802,0.107714323042497,1150,0.0172159768780464,-0.801 to 0.244,0.0783574548774175,1164,0.0135309626336824,0.245 to 0.784,0.26597792346722,1158,0.194396431058112,0.784 to 2.152
AG.LND.TOTL.RU.K2,Environment: Land use,Rural land area (sq. km),,,,,,,,,,,0.189872668403451,90,-0.0209724449762878,-2.751 to -0.802,0.145865815616355,86,-0.000109180091195455,-0.801 to 0.244,0.141626169901617,91,0.0453040008705846,0.245 to 0.784,0.239152973211088,84,0.166348466185735,0.784 to 2.152
AG.LND.TOTL.UR.K2,Environment: Land use,Urban land area (sq. km),,,,,,,,,,,0.212851823682369,90,0.064884740212702,-2.751 to -0.802,0.214981387196799,86,-0.13908921793248,-0.801 to 0.244,0.167232173847278,91,0.0550949273674449,0.245 to 0.784,0.159604166438445,84,0.0309571707882627,0.784 to 2.152
AG.LND.TRAC.ZS,Environment: Agricultural production,"Agricultural machinery, tractors per 100 sq. km of arable land",,,,,,,,,,,0.237460181023251,550,0.143882671733841,-2.751 to -0.802,0.190687133109972,279,-0.0119889986170759,-0.801 to 0.244,0.112020985090572,260,0.00963096958362058,0.245 to 0.784,0.331144460656504,306,0.240257015149787,0.784 to 2.152
AG.PRD.CREL.MT,Environment: Agricultural production,Cereal production (metric tons),,,,,,,,,,,0.122811290115386,1165,0.119097125293042,-2.751 to -0.802,0.140253004902777,1150,-0.0431936082167946,-0.801 to 0.244,0.079596308084706,1122,0.0457741112079819,0.245 to 0.784,0.220523025341289,1165,0.158447263016703,0.784 to 2.152
AG.PRD.CROP.XD,Environment: Agricultural production,Crop production index (2014-2016 = 100),0.255094674680904,0.141271251255101,0.100842387740219,0.103646812663773,0.138000888279721,0.230382703443335,0.0660764393319365,0.360038697293083,0.0736346871299629,0.0679588404908267,0.129811103714084,1179,0.0104305912243259,-2.751 to -0.802,0.100404268169527,1194,0.0861328072170366,-0.801 to 0.244,0.145237308088972,1195,-0.149165133536461,0.245 to 0.784,0.106603360307441,1192,0.0872667095160119,0.784 to 2.152
AG.PRD.FOOD.XD,Environment: Agricultural production,Food production index (2014-2016 = 100),0.309699980468995,0.0976175214763597,0.109047681027249,0.124689825078561,0.201533783596122,0.247977235010578,0.0782621416017466,0.402799574627857,0.0905251597591907,0.0790641002151178,0.121067807714533,1179,0.0920114085746835,-2.751 to -0.802,0.0788143438804371,1194,0.0471485745765332,-0.801 to 0.244,0.141520427808906,1195,-0.142982262056913,0.245 to 0.784,0.14165244993718,1192,0.10371418456199,0.784 to 2.152
AG.PRD.LVSK.XD,Environment: Agricultural production,Livestock production index (2014-2016 = 100),0.293686504393465,0.0971250994433496,0.126732152351391,0.127957552208611,0.218426480656205,0.199905503769803,0.126117987765505,0.33128800310518,0.11403534232316,0.0864812776167465,0.132868175265515,1179,0.129794130695022,-2.751 to -0.802,0.0753688289912393,1194,-0.0211625611827804,-0.801 to 0.244,0.138609853004832,1195,-0.12180800121181,0.245 to 0.784,0.149792454331304,1192,0.0967724902077729,0.784 to 2.152
AG.SRF.TOTL.K2,Environment: Land use,Surface area (sq. km),,,,,,,,,,,0.183280129923716,1174,-0.0121616873667215,-2.751 to -0.802,0.109787289954761,1150,0.0167101338865582,-0.801 to 0.244,0.0791036564882226,1164,0.0148117704046745,0.245 to 0.784,0.265543280460869,1158,0.198608367725423,0.784 to 2.152
AG.YLD.CREL.KG,Environment: Agricultural production,Cereal yield (kg per hectare),0.648379078886755,0.144587931986806,0.176287016158228,0.229235089858505,0.191502263193347,0.118712297950383,0.144798924069665,0.0949813826603636,0.152487722080897,0.0925708840883526,0.264414595587123,1165,0.127598032463535,-2.751 to -0.802,0.116123858485564,1150,-0.0663050292582807,-0.801 to 0.244,0.074494128022018,1122,-0.00115326677899396,0.245 to 0.784,0.33959470708911,1161,0.326898642263319,0.784 to 2.152
BG.GSR.NFSV.GD.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",Trade in services (% of GDP),0.252490479442604,0.186311723474101,0.105875873311016,0.129713329190997,0.237656498138462,0.0938364981737567,0.177434758706514,0.1192543458953,0.263649563547899,0.176751259562108,0.153582412705778,1002,0.0905515442356684,-2.751 to -0.802,0.1966855581438,1058,0.17852184837876,-0.801 to 0.244,0.118242714977124,1122,0.0236679513908334,0.245 to 0.784,0.138390390096918,1081,-0.07380571934937,0.784 to 2.152
BM.GSR.CMCP.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Communications, computer, etc. (% of service imports, BoP)",0.273593833306019,0.147112293749596,0.129117128963809,0.202906118723942,0.121097766770579,0.18858787681422,0.04625611004462,0.0592446403422426,0.0552772809162775,0.139750522714915,0.202731894975671,996,0.158131126001607,-2.751 to -0.802,0.0757010516913067,1037,-0.0437388033746341,-0.801 to 0.244,0.0619243042838862,1114,0.0349884708274719,0.245 to 0.784,0.178392412459869,1051,0.134050581070561,0.784 to 2.152
BM.GSR.FCTY.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Primary income payments (BoP, current US$)",,,,,,,,,,,0.175319472188168,1008,0.147334478954972,-2.751 to -0.802,0.136848670819232,1060,0.135259084922044,-0.801 to 0.244,0.129518720480965,1124,0.126135070308329,0.245 to 0.784,0.31130775252766,1083,0.223941084816505,0.784 to 2.152
BM.GSR.GNFS.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Imports of goods and services (BoP, current US$)",,,,,,,,,,,0.156386788090464,1008,0.109777906358018,-2.751 to -0.802,0.118886349712258,1060,0.0836608082686467,-0.801 to 0.244,0.148472103604206,1124,0.133543334328723,0.245 to 0.784,0.330569002134638,1083,0.216254964308377,0.784 to 2.152
BM.GSR.INSF.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Insurance and financial services (% of service imports, BoP)",0.126173180815202,0.29913638540459,0.0947484363233486,0.14992864009699,0.136080016958606,0.0972480754015685,0.0828546668246675,0.0535069539914489,0.0495658423586745,0.11537908731749,0.16505771868932,979,-0.138239776102411,-2.751 to -0.802,0.078387571897668,1017,0.0486313238215796,-0.801 to 0.244,0.0713868494850979,1113,0.0038965556989827,0.245 to 0.784,0.154918970024898,1024,-0.125662365518461,0.784 to 2.152
BM.GSR.MRCH.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Goods imports (BoP, current US$)",,,,,,,,,,,0.157487310158373,1008,0.112072760147371,-2.751 to -0.802,0.11932943031112,1060,0.0786095830781228,-0.801 to 0.244,0.138863670755359,1124,0.123105781481345,0.245 to 0.784,0.327144317881791,1083,0.211186358421965,0.784 to 2.152
BM.GSR.NFSV.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Service imports (BoP, current US$)",,,,,,,,,,,0.134853875587807,1008,0.0906802284244946,-2.751 to -0.802,0.119064838706696,1060,0.103312884813089,-0.801 to 0.244,0.167671135236325,1124,0.157119285427324,0.245 to 0.784,0.332154036101479,1083,0.22626297413002,0.784 to 2.152
BM.GSR.ROYL.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,0.19631455075278,774,0.185540958366387,-2.751 to -0.802,0.0750813209906253,851,0.0508914961435356,-0.801 to 0.244,0.185406523836367,1040,0.180614056498266,0.245 to 0.784,0.302514001393381,920,0.168894675769374,0.784 to 2.152
BM.GSR.TOTL.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Imports of goods, services and primary income (BoP, current US$)",,,,,,,,,,,0.157941505985202,1008,0.118156335249261,-2.751 to -0.802,0.119036000837505,1060,0.0924462632445124,-0.801 to 0.244,0.151165514628295,1124,0.135709264285762,0.245 to 0.784,0.328939673210123,1083,0.22315903964262,0.784 to 2.152
BM.GSR.TRAN.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Transport services (% of service imports, BoP)",0.44453707837234,0.118203820265595,0.0936425502644038,0.192538874560978,0.0864401577282275,0.230614626067694,0.0878936348403781,0.054449643762651,0.0495717161651849,0.0974807830110349,0.173916731187237,996,-0.140156931053805,-2.751 to -0.802,0.096321339259851,1037,0.0723633936298596,-0.801 to 0.244,0.0563923745509959,1114,0.00555521736499265,0.245 to 0.784,0.292739095915425,1051,-0.240283612013905,0.784 to 2.152
BM.GSR.TRVL.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Travel services (% of service imports, BoP)",0.298508938828137,0.123942317480371,0.137397958344924,0.137840841146103,0.107913387528783,0.0924182542369914,0.0650005816791403,0.0518570295305689,0.0686912240612777,0.0706887574945204,0.0941528041258369,983,-0.00806682500513364,-2.751 to -0.802,0.0777934449051121,1046,-0.0379683058152292,-0.801 to 0.244,0.0750885512502565,1112,-0.0628451860444335,0.245 to 0.784,0.257994924029246,1049,0.216735171025884,0.784 to 2.152
BM.KLT.DINV.CD.WD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net outflows (BoP, current US$)",,,,,,,,,,,0.173053301347955,1060,0.137948261815234,-2.751 to -0.802,0.116684547370437,1037,0.0922866402464271,-0.801 to 0.244,0.13523319107166,1089,0.106471864968801,0.245 to 0.784,0.289952084740914,1070,0.184868992422648,0.784 to 2.152
BM.KLT.DINV.WD.GD.ZS,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net outflows (% of GDP)",0.35750557263702,0.0965881520374399,0.183690705509379,0.210226009189917,0.118673911762009,0.088977076917042,0.0694893240967591,0.070274377501516,0.0753271245590666,0.128363889432916,0.251249016868468,1054,0.17413864853658,-2.751 to -0.802,0.0841384603106987,1031,0.0762988079878396,-0.801 to 0.244,0.106037751805378,1087,-0.0338881860489434,0.245 to 0.784,0.212270883947618,1068,0.0412383770720355,0.784 to 2.152
BM.TRF.PRVT.CD,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Secondary income, other sectors, payments (BoP, current US$)",,,,,,,,,,,0.109616385567547,988,0.0674991270025648,-2.751 to -0.802,0.0922889526056164,1048,0.0647102293457461,-0.801 to 0.244,0.151490108954256,1107,0.121145387315746,0.245 to 0.784,0.302649464981221,1047,0.191772442693364,0.784 to 2.152
BM.TRF.PWKR.CD.DT,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Personal remittances, paid (current US$)",,,,,,,,,,,0.116494311232284,963,0.0786978416437979,-2.751 to -0.802,0.0727421263293006,1056,-0.0448048588041823,-0.801 to 0.244,0.143872432319788,1047,0.126645886644607,0.245 to 0.784,0.292616852532256,1068,0.214200510423553,0.784 to 2.152
BN.CAB.XOKA.CD,Economic Policy & Debt: Balance of payments: Current account: Balances,"Current account balance (BoP, current US$)",,,,,,,,,,,0.101330361296322,1008,-0.0263119740438517,-2.751 to -0.802,0.120312104622431,1060,-0.0840046544002161,-0.801 to 0.244,0.118132456572678,1124,0.0869929594131797,0.245 to 0.784,0.264206481184626,1083,-0.102701768134924,0.784 to 2.152
BN.CAB.XOKA.GD.ZS,Economic Policy & Debt: Balance of payments: Current account: Balances,Current account balance (% of GDP),0.240107900266494,0.150101071836856,0.114274750437069,0.188538095694939,0.345845629813235,0.242594589538084,0.112443090902,0.10440888372586,0.0944813162569444,0.0873821329562573,0.159273552031797,1002,-0.127293648302059,-2.751 to -0.802,0.123382759382821,1058,-0.0466418903817934,-0.801 to 0.244,0.0711111609099366,1122,0.0314645605992622,0.245 to 0.784,0.195465658190016,1081,0.0916749005154027,0.784 to 2.152
BN.FIN.TOTL.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Net financial account (BoP, current US$)",,,,,,,,,,,0.0904540936571857,1008,-0.00876415560559515,-2.751 to -0.802,0.124792316199287,1060,-0.111071251394196,-0.801 to 0.244,0.113676605067286,1124,0.0604584415207547,0.245 to 0.784,0.261588440802824,1080,-0.103028929703851,0.784 to 2.152
BN.GSR.FCTY.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Net primary income (BoP, current US$)",,,,,,,,,,,0.167981576991291,1008,-0.138671810581624,-2.751 to -0.802,0.089917012428233,1060,-0.0747962701536389,-0.801 to 0.244,0.107444641929604,1124,0.0396027485661901,0.245 to 0.784,0.22444131040324,1083,0.0967358660899289,0.784 to 2.152
BN.GSR.GNFS.CD,Economic Policy & Debt: Balance of payments: Current account: Balances,"Net trade in goods and services (BoP, current US$)",,,,,,,,,,,0.0987437333086946,1008,-0.00226787724804651,-2.751 to -0.802,0.116583364979121,1060,-0.0215476695311571,-0.801 to 0.244,0.113172582161548,1124,0.0860967910373225,0.245 to 0.784,0.227508974873757,1083,-0.0987500488596568,0.784 to 2.152
BN.GSR.MRCH.CD,Economic Policy & Debt: Balance of payments: Current account: Balances,"Net trade in goods (BoP, current US$)",,,,,,,,,,,0.110247047393405,1008,-0.0337397112408603,-2.751 to -0.802,0.129254137125652,1060,-0.0178513957012205,-0.801 to 0.244,0.0956229798288124,1124,0.058520971486708,0.245 to 0.784,0.247496667069893,1083,-0.126515612800757,0.784 to 2.152
BN.KAC.EOMS.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Net errors and omissions (BoP, current US$)",,,,,,,,,,,0.138946278697602,1008,0.0796690700463264,-2.751 to -0.802,0.10740446746323,1060,-0.0847165800140829,-0.801 to 0.244,0.108249747121104,1124,-0.0648940332642495,0.245 to 0.784,0.233508253489791,1080,0.0166111126460641,0.784 to 2.152
BN.KLT.DINV.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Foreign direct investment, net (BoP, current US$)",,,,,,,,,,,0.102086330077311,1006,-0.0484627585964363,-2.751 to -0.802,0.128631354947324,1054,0.0957366702278328,-0.801 to 0.244,0.0989171316906715,1123,0.00720030215104676,0.245 to 0.784,0.239038407491584,1072,0.0146232014998784,0.784 to 2.152
BN.KLT.PTXL.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Portfolio Investment, net (BoP, current US$)",,,,,,,,,,,0.0939937670304226,964,0.0405501476202023,-2.751 to -0.802,0.0988388901668146,984,-0.0480254981038324,-0.801 to 0.244,0.120073839177204,1065,-0.0408681012518361,0.245 to 0.784,0.247853558317193,1026,-0.091880790363541,0.784 to 2.152
BN.RES.INCL.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Reserves and related items (BoP, current US$)",,,,,,,,,,,0.0966099474894088,1008,0.0106924630907034,-2.751 to -0.802,0.0930725228031653,1060,-0.0409442643693502,-0.801 to 0.244,0.0751365669990008,1124,0.044500239418244,0.245 to 0.784,0.176737771951034,1080,0.0501773340546146,0.784 to 2.152
BN.TRF.CURR.CD,Economic Policy & Debt: Balance of payments: Current account: Transfers,"Net secondary income (BoP, current US$)",,,,,,,,,,,0.11917977055598,1008,0.0599739455471688,-2.751 to -0.802,0.178396938466946,1060,-0.0904380153546347,-0.801 to 0.244,0.125606781725318,1124,-0.0738027839422853,0.245 to 0.784,0.320618225685805,1083,-0.226512724779072,0.784 to 2.152
BN.TRF.KOGT.CD,Economic Policy & Debt: Balance of payments: Capital & financial account,"Net capital account (BoP, current US$)",,,,,,,,,,,0.170929881157982,940,-0.011721451471356,-2.751 to -0.802,0.0663000054509229,1042,-0.00766878467698035,-0.801 to 0.244,0.0732552330673406,1035,-0.0632583794926767,0.245 to 0.784,0.217515223472765,1012,-0.0382554120526739,0.784 to 2.152
BX.GRT.EXTA.CD.WD,Economic Policy & Debt: Balance of payments: Reserves & other items,"Grants, excluding technical cooperation (BoP, current US$)",,,,,,,,,,,0.0801926392564171,1051,-0.015659929902422,-2.751 to -0.802,0.140793729326423,957,-0.119524264932638,-0.801 to 0.244,0.12714440111553,993,0.06993992429664,0.245 to 0.784,0.132706659320998,716,-0.00490791151505737,0.784 to 2.152
BX.GRT.TECH.CD.WD,Economic Policy & Debt: Balance of payments: Reserves & other items,"Technical cooperation grants (BoP, current US$)",,,,,,,,,,,0.102404026942222,1048,-0.0477392699124943,-2.751 to -0.802,0.267142346006238,956,-0.208025296494117,-0.801 to 0.244,0.23148917067415,992,0.192679854432365,0.245 to 0.784,0.188189214464552,716,0.111092305518559,0.784 to 2.152
BX.GSR.CCIS.CD,Infrastructure: Communications,"ICT service exports (BoP, current US$)",,,,,,,,,,,0.157812156412026,909,0.136243658910295,-2.751 to -0.802,0.082929392939307,977,0.000227518231078345,-0.801 to 0.244,0.188795715815433,1033,0.179534960334588,0.245 to 0.784,0.295403072306861,971,0.152656896954911,0.784 to 2.152
BX.GSR.CCIS.ZS,Infrastructure: Communications,"ICT service exports (% of service exports, BoP)",0.128238206537458,0.0679920776756288,0.06547072466414,0.116630486566898,0.11969190858879,0.121971269540335,0.186557777706746,0.0599237931621019,0.0759314469919011,0.137662767543385,0.290313572007192,909,0.25001178873506,-2.751 to -0.802,0.0871323351829431,977,-0.0846397475054958,-0.801 to 0.244,0.0914506812384167,1033,0.073192748090744,0.245 to 0.784,0.134659662795783,971,-0.0853064710131163,0.784 to 2.152
BX.GSR.CMCP.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Communications, computer, etc. (% of service exports, BoP)",0.177571599340426,0.12279526172091,0.0977002816760989,0.18589520870072,0.187050910312438,0.0629330218250712,0.0525555865805408,0.175610827338135,0.0574419027082538,0.0737435171795587,0.269772428316339,994,0.222228463510407,-2.751 to -0.802,0.137705769268976,1038,-0.0951262753809531,-0.801 to 0.244,0.189880166627639,1114,0.174596033851869,0.245 to 0.784,0.126029174670772,1065,-0.00530816496483208,0.784 to 2.152
BX.GSR.FCTY.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Primary income receipts (BoP, current US$)",,,,,,,,,,,0.153276549888433,1007,0.127275433719944,-2.751 to -0.802,0.135421945870333,1060,0.129880811288951,-0.801 to 0.244,0.146955515963753,1124,0.128581211821914,0.245 to 0.784,0.314969787307045,1083,0.221771666460304,0.784 to 2.152
BX.GSR.GNFS.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Exports of goods and services (BoP, current US$)",,,,,,,,,,,0.15006701451161,1008,0.101080567936059,-2.751 to -0.802,0.104890780992604,1060,0.0816295797288293,-0.801 to 0.244,0.150740537580489,1124,0.137772529489983,0.245 to 0.784,0.334385626314672,1083,0.206151340955615,0.784 to 2.152
BX.GSR.INSF.ZS,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Insurance and financial services (% of service exports, BoP)",0.228296726236086,0.188233207814966,0.188250832954345,0.245987447210036,0.079168633987479,0.115737242001788,0.0888941352139824,0.0785247709387815,0.112616807603599,0.115119962162568,0.125127375344559,940,-0.0911361825457962,-2.751 to -0.802,0.066865694653831,1014,-0.0641689896290732,-0.801 to 0.244,0.118916904553897,1086,0.0946340962938599,0.245 to 0.784,0.167773242669458,1004,0.0849605681961632,0.784 to 2.152
BX.GSR.MRCH.CD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income","Goods exports (BoP, current US$)",,,,,,,,,,,0.135774647675869,1008,0.0846611072928899,-2.751 to -0.802,0.100981646013407,1060,0.0778001446655031,-0.801 to 0.244,0.142229451151851,1124,0.12836999959909,0.245 to 0.784,0.327099351482426,1083,0.181213993101105,0.784 to 2.152
